,moneyness,time,iv
164,-0.008240921317536284,0.10468478451804274,0.22475016101998263
165,-0.004827948721296322,0.10468478451804274,0.1343569253216134
166,-0.003125820650765902,0.10468478451804274,0.15323497329860875
167,-0.0014265848978060579,0.10468478451804274,0.16112010845902797
168,0.00026976835037231843,0.10468478451804274,0.17235906651887045
169,0.0019632488567054404,0.10468478451804274,0.17656764429402907
170,0.0036538663346129827,0.10468478451804274,0.1811875483775598
171,0.005341630448332591,0.10468478451804274,0.17961369035117267
172,0.007026550813252124,0.10468478451804274,0.17292280038285263
173,0.008708636996237015,0.10468478451804274,0.1689114702925352
174,0.010387898515956853,0.10468478451804274,0.16196840703607576
175,0.012064344843209238,0.10468478451804274,0.16052538162735497
176,0.013737985401238946,0.10468478451804274,0.15791729678511
177,0.015408829566056615,0.10468478451804274,0.15851703674256218
178,0.017076886666753475,0.10468478451804274,0.15544534871576218
179,0.018742165985814744,0.10468478451804274,0.15308712609776437
180,0.02040467675942826,0.10468478451804274,0.15148712553199212
181,0.022064428177792722,0.10468478451804274,0.14890534808849876
182,0.023721429385422068,0.10468478451804274,0.14668623107992634
183,0.025375689481448638,0.10468478451804274,0.14333374455407602
184,0.027027217519921685,0.10468478451804274,0.14102537124196027
185,0.028676022510105554,0.10468478451804274,0.1375289332405804
186,0.03032211341677414,0.10468478451804274,0.13494672089238652
187,0.031965499160504215,0.10468478451804274,0.13316966163741958
188,0.033606188617964175,0.10468478451804274,0.13078859412496965
189,0.03524419062220241,0.10468478451804274,0.1293780163875094
190,0.03687951396293323,0.10468478451804274,0.1266756151231472
191,0.0385121673868186,0.10468478451804274,0.12474926391485
192,0.04014215959774972,0.10468478451804274,0.12223132115783142
193,0.04176949925712497,0.10468478451804274,0.12449901635896997
194,0.04339419498412694,0.10468478451804274,0.11942901643983125
195,0.04501625535599503,0.10468478451804274,0.1315062941210778
196,0.04663568890829804,0.10468478451804274,0.12090394770556123
197,0.04825250413520322,0.10468478451804274,0.13619722283298144
198,0.04986670948974441,0.10468478451804274,0.13130942338642435
199,0.05147831338408599,0.10468478451804274,0.13646880193058375
200,0.053087324189786726,0.10468478451804274,0.14160069742985582
201,0.05469375023806027,0.10468478451804274,0.15808451233848206
202,0.05629759982003485,0.10468478451804274,0.15178636609716942
203,0.057898881187008734,0.10468478451804274,0.15684148142501977
204,0.06586705083618546,0.10468478451804274,0.18177469572887245
205,0.07377223034329881,0.10468478451804274,0.2061903656938077
206,0.08161540780432477,0.10468478451804274,0.23014680878439323
207,0.08939754824637958,0.10468478451804274,0.2536876167924302
208,0.11238706647107852,0.10468478451804274,0.35823286610898836
209,0.1348599223231371,0.10468478451804274,0.3877574400033482
210,0.14224002962075952,0.10468478451804274,0.40908169155693647
211,0.17122756649401188,0.10468478451804274,0.49191837762126467
274,-0.2674049118124246,0.11704114719613055,1.92834797260603
275,-0.25635507562583965,0.11704114719613055,1.4451484285875515
276,-0.19250360363930683,0.11704114719613055,0.7401854906772138
277,-0.1620443961545984,0.11704114719613055,1.0303801833155917
278,-0.15209406530143033,0.11704114719613055,0.4745474754045211
279,-0.13248559391305398,0.11704114719613055,1.0897923233926206
280,-0.11325423198516638,0.11704114719613055,0.9554212466327389
281,-0.09438574768078357,0.11704114719613055,1.0259348036754865
282,-0.07586669991354604,0.11704114719613055,0.6102810628875636
283,-0.0667342163502735,0.11704114719613055,0.4528995500418414
284,-0.0576843808303556,0.11704114719613055,0.440148224520324
285,-0.048715710847595184,0.11704114719613055,0.5419881217599956
286,-0.03982676343034916,0.11704114719613055,0.6599423097987337
287,-0.03101613374819426,0.11704114719613055,0.2755797680507723
288,-0.020544833880898786,0.11704114719613055,0.2245118441017616
289,-0.01881022806869051,0.11704114719613055,0.20734239309804023
290,-0.017078625904412646,0.11704114719613055,0.38247503931144494
291,-0.010182046845352245,0.11704114719613055,0.343418066480551
292,-0.008465308226297734,0.11704114719613055,0.3162266252903896
293,-0.006751511748562988,0.11704114719613055,0.2468883530773581
294,-0.005040647344933595,0.11704114719613055,0.1650403574436704
295,7.445332183681124e-05,0.11704114719613055,0.18522357766551456
296,0.0017736890747966638,0.11704114719613055,0.14859507848305206
297,0.003470042322975159,0.11704114719613055,0.16059503967543418
298,0.005163522829308069,0.11704114719613055,0.16530920659051354
299,0.006854140307215619,0.11704114719613055,0.16831500279535963
300,0.008541904420935456,0.11704114719613055,0.16831002471558798
301,0.010226824785854778,0.11704114719613055,0.16027254749650127
302,0.011908910968839677,0.11704114719613055,0.16143924133114942
303,0.013588172488559744,0.11704114719613055,0.16457191780271296
304,0.015264618815811917,0.11704114719613055,0.1624239837443213
305,0.016938259373841632,0.11704114719613055,0.16263407650367687
306,0.01860910353865931,0.11704114719613055,0.1583418225241632
307,0.020277160639356178,0.11704114719613055,0.15705034960683628
308,0.021942439958417458,0.11704114719613055,0.15476647750352399
309,0.02360495073203098,0.11704114719613055,0.1525506834682455
310,0.02526470215039545,0.11704114719613055,0.15160738695750597
311,0.026921703358024806,0.11704114719613055,0.14875243864165144
312,0.028575963454051386,0.11704114719613055,0.14592037229129615
313,0.03022749149252444,0.11704114719613055,0.14214985195955984
314,0.0318762964827081,0.11704114719613055,0.1410517281293835
315,0.033522387389376906,0.11704114719613055,0.13753264927560077
316,0.03516577313310699,0.11704114719613055,0.13635752422203362
317,0.03680646259056675,0.11704114719613055,0.13479499094223704
318,0.0384444645948052,0.11704114719613055,0.13096539333807297
319,0.04007978793553603,0.11704114719613055,0.1296247593172914
320,0.04171244135942141,0.11704114719613055,0.1257928683410538
321,0.04334243357035233,0.11704114719613055,0.12358876467503738
322,0.0449697732297278,0.11704114719613055,0.12049462660558284
323,0.04659446895672977,0.11704114719613055,0.12336461633138436
324,0.04821652932859766,0.11704114719613055,0.12180427146933279
325,0.049835962880900676,0.11704114719613055,0.11649813375001178
326,0.051452778107806074,0.11704114719613055,0.1276230192252894
327,0.05306698346234706,0.11704114719613055,0.12640472606435144
328,0.05467858735668865,0.11704114719613055,0.1313136579842519
329,0.056287598162389395,0.11704114719613055,0.13619479814484955
330,0.057894024210663156,0.11704114719613055,0.13089212641773848
331,0.05949787379263753,0.11704114719613055,0.1458773616428655
332,0.06109915515961143,0.11704114719613055,0.13995961914549132
333,0.0690673248087882,0.11704114719613055,0.1622654134999951
334,0.07697250431590158,0.11704114719613055,0.18410698112917337
335,0.08481568177692737,0.11704114719613055,0.2055373471672007
336,0.09259782221898243,0.11704114719613055,0.22659570197059198
337,0.10031986831289263,0.11704114719613055,0.24731305583571883
338,0.11558734044368107,0.11704114719613055,0.3071374803049746
339,0.12313454607906409,0.11704114719613055,0.30764624351286707
340,0.1380601962957398,0.11704114719613055,0.4137796617760827
405,-0.1196234090287143,0.12821215295120647,0.813765989746113
406,-0.10057521405801985,0.12821215295120647,0.933578818002171
407,-0.0635339423776707,0.12821215295120647,0.5173480669061441
408,-0.036626489457746395,0.12821215295120647,0.3877587079653719
409,-0.027815859775591513,0.12821215295120647,0.15839972492434173
410,-0.019082179806836918,0.12821215295120647,0.21677060926828576
411,-0.0173445599082961,0.12821215295120647,0.2707170018016535
412,-0.015609954096087758,0.12821215295120647,0.17880883610426515
413,-0.01387835193180983,0.12821215295120647,0.2231787716457135
414,-0.012149743031192036,0.12821215295120647,0.26492656566224126
415,-0.01042411706372235,0.12821215295120647,0.2710853962969461
416,-0.008701463752276123,0.12821215295120647,0.13760011310735557
417,-0.006981772872749508,0.12821215295120647,0.12452007995624084
418,-0.005265034253694932,0.12821215295120647,0.20382501067650238
419,-0.0035512377759602336,0.12821215295120647,0.1475424064126927
420,-0.0018403733723307777,0.12821215295120647,0.2626988630506695
421,-0.00013243102717474704,0.12821215295120647,0.24131149400404497
422,0.0015725992239092165,0.12821215295120647,0.25983534088724264
423,0.0032747272944397086,0.12821215295120647,0.16987078029345568
424,0.0049739630473992925,0.12821215295120647,0.20088228808794256
425,0.006670316295577741,0.12821215295120647,0.1884699791751253
426,0.008363796801910824,0.12821215295120647,0.15874422229707505
427,0.010054414279818328,0.12821215295120647,0.16960531566338452
428,0.011742178393538118,0.12821215295120647,0.1838355424587314
429,0.013427098758457613,0.12821215295120647,0.15730858699258907
430,0.015109184941442465,0.12821215295120647,0.16625157512466643
431,0.016788446461162485,0.12821215295120647,0.16455364553516205
432,0.01846489278841483,0.12821215295120647,0.16416459247766652
433,0.020138533346444498,0.12821215295120647,0.1617629287847191
434,0.02180937751126213,0.12821215295120647,0.15863392331299916
435,0.023477434611958954,0.12821215295120647,0.15836364376119372
436,0.02514271393102018,0.12821215295120647,0.15598741976100605
437,0.026805224704633663,0.12821215295120647,0.15274483819280965
438,0.028464976122998083,0.12821215295120647,0.1521151403895452
439,0.03012197733062761,0.12821215295120647,0.14878842511811227
440,0.03177623742665414,0.12821215295120647,0.14711453781092287
441,0.03342776546512715,0.12821215295120647,0.14488063357878517
442,0.035076570455310985,0.12821215295120647,0.14337366211224542
443,0.03672266136197975,0.12821215295120647,0.13883814855098994
444,0.03836604710570978,0.12821215295120647,0.1381959299039263
445,0.040006736563169706,0.12821215295120647,0.13223140553136634
446,0.041644738567407906,0.12821215295120647,0.13050840727857718
447,0.043280061908138684,0.12821215295120647,0.12764205684857916
448,0.04491271533202402,0.12821215295120647,0.12851955813382368
449,0.0465427075429551,0.12821215295120647,0.12575565049815057
450,0.04817004720233053,0.12821215295120647,0.12320116274026799
451,0.049794742929332454,0.12821215295120647,0.12166080328525371
452,0.05141680330120051,0.12821215295120647,0.12014676003776016
453,0.053036236853503484,0.12821215295120647,0.14527316287859204
454,0.05465305208040883,0.12821215295120647,0.12059600840168949
455,0.056267257434949994,0.12821215295120647,0.12085798914685755
456,0.057878861329291535,0.12821215295120647,0.14614846952427665
457,0.05948787213499202,0.12821215295120647,0.11501937207360073
458,0.06109429818326574,0.12821215295120647,0.14390290600263708
459,0.06269814776524028,0.12821215295120647,0.13933565534923512
460,0.06429942913221413,0.12821215295120647,0.1372382293800462
461,0.0722675987813911,0.12821215295120647,0.1478358090693773
462,0.08017277828850426,0.12821215295120647,0.1799873241168168
463,0.09579809619158508,0.12821215295120647,0.2210420058112772
464,0.10352014228549548,0.12821215295120647,0.24103513899999152
465,0.11118301503106469,0.12821215295120647,0.24411013915577282
530,-0.41700861234380027,0.13848495294356286,1.7989330249771338
531,-0.37878739952360263,0.13848495294356286,1.3251678044893378
532,-0.354094786933231,0.13848495294356286,1.6692377549241404
533,-0.3299972353541706,0.13848495294356286,1.193810903873581
534,-0.3064667379439765,0.13848495294356286,1.0878076065185556
535,-0.2949059155429005,0.13848495294356286,1.6655722419293217
536,-0.28347721971927764,0.13848495294356286,1.8261930034418372
537,-0.2721776644653443,0.13848495294356286,1.2393758441690028
538,-0.2610043638672191,0.13848495294356286,1.6663703860770958
539,-0.24995452768063417,0.13848495294356286,1.4923811368457227
540,-0.21751925192748026,0.13848495294356286,1.1369472541437573
541,-0.20693714259694332,0.13848495294356286,1.0885357755309528
542,-0.19646584272964795,0.13848495294356286,0.7146001821528234
543,-0.1861030556941014,0.13848495294356286,1.0253227042716433
544,-0.1758465555269123,0.13848495294356286,0.6561267373351903
545,-0.1656941840628942,0.13848495294356286,0.9214162047424178
546,-0.15564384820939278,0.13848495294356286,0.6584374908885735
547,-0.14569351735622474,0.13848495294356286,0.6966264058374676
548,-0.13584122091321313,0.13848495294356286,0.908916621074422
549,-0.12608504596784845,0.13848495294356286,0.7683135166668169
550,-0.11642313505611158,0.13848495294356286,0.7351822749638057
551,-0.07130269977564196,0.13848495294356286,0.7106644354004398
552,-0.06946615196834052,0.13848495294356286,0.4265494173908975
553,-0.06763297088667956,0.13848495294356286,0.6787616399261541
554,-0.0658031442096034,0.13848495294356286,0.5102243290886679
555,-0.06397665968356908,0.13848495294356286,0.503818714810043
556,-0.058517137478670024,0.13848495294356286,0.3638253785621334
557,-0.0567039003544892,0.13848495294356286,0.5732027920604796
558,-0.05489394510924972,0.13848495294356286,0.5602542432846644
559,-0.053087259884300714,0.13848495294356286,0.32968162101903703
560,-0.05128383288515002,0.13848495294356286,0.46217315622672706
561,-0.04410247347648538,0.13848495294356286,0.523079606865521
562,-0.04231516290238963,0.13848495294356286,0.3627543720840864
563,-0.03165786842840164,0.13848495294356286,0.3667202836809252
564,-0.028130527910433228,0.13848495294356286,0.3137416207734287
565,-0.02637151250525366,0.13848495294356286,0.3283251762630118
566,-0.02461558580298875,0.13848495294356286,0.25323217507052626
567,-0.022862736975574373,0.13848495294356286,0.2945550473361158
568,-0.021112955251786695,0.13848495294356286,0.3247514204895926
569,-0.019366229916845036,0.13848495294356286,0.2837739696542706
570,-0.017622550312018183,0.13848495294356286,0.23865512731785612
571,-0.015881905834234166,0.13848495294356286,0.17918379150628932
572,-0.014144285935693371,0.13848495294356286,0.3491964423395964
573,-0.01240968012348494,0.13848495294356286,0.18444244452278513
574,-0.010678077959207036,0.13848495294356286,0.18372268412757198
575,-0.008949469058589267,0.13848495294356286,0.2050989594726983
576,-0.007223843091119494,0.13848495294356286,0.17234038989582792
577,-0.0055011897796732896,0.13848495294356286,0.11944409788491366
578,-0.0037814989001466993,0.13848495294356286,0.23730131029657842
579,-0.002064760281092148,0.13848495294356286,0.1704092232241374
580,-0.00035096380335747286,0.13848495294356286,0.25086018980359326
581,0.0013599006002718483,0.13848495294356286,0.1864604274223752
582,0.0030678429454279667,0.13848495294356286,0.18510814031372066
583,0.004772873196511796,0.13848495294356286,0.17950047887091897
584,0.006475001267042264,0.13848495294356286,0.16884128237354792
585,0.008174237020002046,0.13848495294356286,0.17875302986384212
586,0.009870590268180471,0.13848495294356286,0.1777591902128525
587,0.01156407077451375,0.13848495294356286,0.1784100759170296
588,0.01325468825242123,0.13848495294356286,0.17556203001863885
589,0.014942452366140996,0.13848495294356286,0.16848386859605213
590,0.016627372731060467,0.13848495294356286,0.17826215105033907
591,0.018309458914045295,0.13848495294356286,0.17164646935917893
592,0.019988720433765293,0.13848495294356286,0.1622270841747586
593,0.021665166761017613,0.13848495294356286,0.16670222211838465
594,0.02333880731904726,0.13848495294356286,0.16570673191359098
595,0.02500965148386487,0.13848495294356286,0.16261578715270175
596,0.026677708584561883,0.13848495294356286,0.1607348171812274
597,0.02834298790362309,0.13848495294356286,0.15851965772103951
598,0.030005498677236547,0.13848495294356286,0.156882407023947
599,0.03166525009560095,0.13848495294356286,0.15552742148197157
600,0.033322251303230445,0.13848495294356286,0.15144268603060443
601,0.034976511399256956,0.13848495294356286,0.1495723049248087
602,0.036628039437729944,0.13848495294356286,0.14800814245806845
603,0.03827684442791375,0.13848495294356286,0.14564002478168783
604,0.0391002285831189,0.13848495294356286,0.143543339305674
605,0.03992293533458249,0.13848495294356286,0.14360881642950085
606,0.041566321078312506,0.13848495294356286,0.14111430552807128
607,0.04320701053577241,0.13848495294356286,0.13910948830675782
608,0.0448450125400108,0.13848495294356286,0.13670193119014476
609,0.046480335880741554,0.13848495294356286,0.13318175756378636
610,0.04811298930462687,0.13848495294356286,0.13274653740408682
611,0.04974298151555792,0.13848495294356286,0.1301072028636075
612,0.05137032117493333,0.13848495294356286,0.1294329220788872
613,0.052995016901935234,0.13848495294356286,0.12598448847166446
614,0.054617077273803265,0.13848495294356286,0.12428869458947767
615,0.056236510826106215,0.13848495294356286,0.12429510587584042
616,0.05785332605301154,0.13848495294356286,0.12295238308487756
617,0.059467531407552676,0.13848495294356286,0.12523799279775272
618,0.0610791353018942,0.13848495294356286,0.12389957434986383
619,0.06268814610759488,0.13848495294356286,0.12465914863932928
620,0.06429457215586858,0.13848495294356286,0.12445515888967426
621,0.06589842173784309,0.13848495294356286,0.1286967936853102
622,0.06749970310481691,0.13848495294356286,0.12676727082270223
623,0.07546787275399378,0.13848495294356286,0.13659955448680042
624,0.08337305226110703,0.13848495294356286,0.1550654763142214
625,0.0912162297221329,0.13848495294356286,0.173183356619159
626,0.09899837016418785,0.13848495294356286,0.19098553116670455
627,0.10672041625809833,0.13848495294356286,0.20849916901551968
628,0.11438328900366743,0.13848495294356286,0.24109782876732894
629,0.12198788838888673,0.13848495294356286,0.24274021318276603
630,0.12953509402426963,0.13848495294356286,0.2595001492521182
631,0.1370257657534272,0.13848495294356286,0.2760374622191276
632,0.14446074424094527,0.13848495294356286,0.29236293759964604
633,0.1518408515385678,0.13848495294356286,0.3283536858558766
634,0.1591668916306407,0.13848495294356286,0.3244159610633975
750,-0.5027179702303168,0.1655211777204736,1.8690624394517807
751,-0.4074077904259921,0.1655211777204736,1.5603629833728163
752,-0.39450438559008416,0.1655211777204736,1.6188127696805852
753,-0.38176535981265436,0.1655211777204736,1.577765781855729
754,-0.3691865776057943,0.1655211777204736,1.7730414541351323
755,-0.3567640576072371,0.1655211777204736,1.6742222566209755
756,-0.34449396501542273,0.1655211777204736,1.6799254983183312
757,-0.33237260448307804,0.1655211777204736,1.525676332093364
758,-0.3085619557893594,0.1655211777204736,1.4647712454124924
759,-0.2968659160261682,0.1655211777204736,1.4257151977482085
760,-0.28530509362509215,0.1655211777204736,1.2921124461576268
761,-0.2738763978014694,0.1655211777204736,1.1950390861255542
762,-0.25140354194941084,0.1655211777204736,1.2189430633934428
763,-0.2403537057628258,0.1655211777204736,0.8333962833902447
764,-0.22942463523063564,0.1655211777204736,0.7886727554700835
765,-0.21861371912641997,0.1655211777204736,1.123886955148791
766,-0.20791843000967195,0.1655211777204736,1.0854979460465435
767,-0.19733632067913512,0.1655211777204736,0.6306068844292732
768,-0.18686502081183964,0.1655211777204736,0.9442720746114213
769,-0.17650223377629304,0.1655211777204736,0.5858404768691693
770,-0.16624573360910402,0.1655211777204736,0.7097395900269269
771,-0.16420699691925564,0.1655211777204736,1.0849757874596941
772,-0.16014195067108622,0.1655211777204736,0.9274662126668806
773,-0.1581156075258537,0.1655211777204736,0.9188411130036839
774,-0.15609336214508596,0.1655211777204736,0.6745367401552355
775,-0.15407519798884883,0.1655211777204736,0.9059143345743306
776,-0.1520610986171475,0.1655211777204736,0.8985355243436577
777,-0.15005104768912333,0.1655211777204736,0.8905593779617695
778,-0.14804502896225766,0.1655211777204736,0.8309730089694054
779,-0.14404502362891147,0.1655211777204736,0.8696652842125572
780,-0.14205100502204712,0.1655211777204736,0.8351401805381218
781,-0.13609269543841648,0.1655211777204736,0.6955932825698204
782,-0.12820310816325348,0.1655211777204736,0.7210885037083781
783,-0.12428153451007187,0.1655211777204736,0.4441083741061524
784,-0.12232649967426844,0.1655211777204736,0.43343719039646633
785,-0.12037527954300674,0.1655211777204736,0.8895045951936557
786,-0.11454435923221354,0.1655211777204736,0.7171249057136873
787,-0.11067588245429318,0.1655211777204736,0.503579456149955
788,-0.10874724154788763,0.1655211777204736,0.45042826902499666
789,-0.10682231313830327,0.1655211777204736,0.4272632805808334
790,-0.10490108296040931,0.1655211777204736,0.7263215836713924
791,-0.09915944039273407,0.1655211777204736,0.2836829025720492
792,-0.09725286212215252,0.1655211777204736,0.37827880009837617
793,-0.09534991197606645,0.1655211777204736,0.38004022373085816
794,-0.09155484100751479,0.1655211777204736,0.42769442286139064
795,-0.08966269285547693,0.1655211777204736,0.27042587256665085
796,-0.08777411816760872,0.1655211777204736,0.3576697221580495
797,-0.08588910347183744,0.1655211777204736,0.3665595948132978
798,-0.08400763537213193,0.1655211777204736,0.648643429973712
799,-0.08212970054793169,0.1655211777204736,0.4163022013638058
800,-0.08025528575358143,0.1655211777204736,0.4073932473439666
801,-0.07838437781776976,0.1655211777204736,0.5342043625579078
802,-0.07651696364297424,0.1655211777204736,0.27349907531795287
803,-0.07465303020491158,0.1655211777204736,0.25735063655733126
804,-0.0690819851554562,0.1655211777204736,0.2638508118154493
805,-0.05255268320424564,0.1655211777204736,0.33348466395597737
806,-0.05073284648725971,0.1655211777204736,0.327767076139106
807,-0.04710307843668096,0.1655211777204736,0.4020897979012415
808,-0.04529312319144151,0.1655211777204736,0.2338119956003001
809,-0.043486437966492424,0.1655211777204736,0.30317664669142025
810,-0.039882830463193936,0.1655211777204736,0.3827135063939143
811,-0.03808588478649221,0.1655211777204736,0.363004841824423
812,-0.036292162332465336,0.1655211777204736,0.4082355552187589
813,-0.03450165155867715,0.1655211777204736,0.19879035118543095
814,-0.032714340984581314,0.1655211777204736,0.23043241553287996
815,-0.030930219191079956,0.1655211777204736,0.2359213148317145
816,-0.02737149657408585,0.1655211777204736,0.3027815844478941
817,-0.025596873215717374,0.1655211777204736,0.18430655516008831
818,-0.023825393567335366,0.1655211777204736,0.1937412713198211
819,-0.01852970599262496,0.1655211777204736,0.17072601984102126
820,-0.013261915057766091,0.1655211777204736,0.1999669394644777
821,-0.011512133333978334,0.1655211777204736,0.2794963586221404
822,-0.009765407999036706,0.1655211777204736,0.1706118104094251
823,-0.00802172839420989,0.1655211777204736,0.25648116046979996
824,-0.0062810839164257936,0.1655211777204736,0.12924290271669633
825,-0.004543464017885032,0.1655211777204736,0.2484833596089836
826,-0.002808858205676746,0.1655211777204736,0.2411436533463771
827,-0.0010772560413987637,0.1655211777204736,0.1449331841745925
828,0.0006513528592188616,0.1655211777204736,0.2402723207838436
829,0.002376978826688824,0.1655211777204736,0.1757090811922386
830,0.0040996321381349945,0.1655211777204736,0.18535367298325672
831,0.005819323017661552,0.1655211777204736,0.17820578313001376
832,0.007536061636716071,0.1655211777204736,0.1662976287524096
833,0.009249858114450714,0.1655211777204736,0.16294782826617857
834,0.010960722518080113,0.1655211777204736,0.16929757469525497
835,0.012668664863236418,0.1655211777204736,0.1659902228539823
836,0.014373695114320214,0.1655211777204736,0.18822809284721442
837,0.016075823184850648,0.1655211777204736,0.16984885573059036
838,0.0177750589378104,0.1655211777204736,0.16992171037900586
839,0.01947141218598879,0.1655211777204736,0.15954309033444783
840,0.02116489269232182,0.1655211777204736,0.17386599993971574
841,0.022855510170229482,0.1655211777204736,0.14761528937866294
842,0.02454327428394922,0.1655211777204736,0.16364248434800333
843,0.026228194648868657,0.1655211777204736,0.1514392018387046
844,0.027910280831853453,0.1655211777204736,0.15404340108215311
845,0.029589542351573416,0.1655211777204736,0.15360337476457997
846,0.031265988678825705,0.1655211777204736,0.15199947648980597
847,0.03293962923685554,0.1655211777204736,0.15126447497366458
848,0.034610473401673114,0.1655211777204736,0.15010996689560022
849,0.0362785305023701,0.1655211777204736,0.14775672692672737
850,0.03794380982143127,0.1655211777204736,0.14312334510183355
851,0.039606320595044694,0.1655211777204736,0.1431531717996724
852,0.041266072013409066,0.1655211777204736,0.14192996240607642
853,0.04292307322103875,0.1655211777204736,0.139918984215625
854,0.044577333317065225,0.1655211777204736,0.1378975130487801
855,0.04622886135553818,0.1655211777204736,0.13675292267512076
856,0.04787766634572196,0.1655211777204736,0.13064641103037183
857,0.049523757252390666,0.1655211777204736,0.13206562510643352
